name,id,description,url,price,priceInWord,cityName,addressLocality,longitude,latitude,numberOfRooms,bathroom,bedroom,floorSize,floorno,furnshingstatus,agentName,agentCompanyName,agentMaskedmobilenumber 
"2 BHK Flat  for Sale in   Sarakki Nagar, J P Nagar ",domcache_srp_57085273,"2 Bath,Unfurnished,1 floor,North facing Situated in one of the prime residential locales with excellent connectivity to major parts of the city, this thoughtfully planned 2 BHK flat is up for sale in Sarakki Nagar, Bangalore and is also located close to all your useful conveniences.Property SpecificationsCurrently, this residential property is still under construction and will be available for possession by January 2022. Furthermore, this residential flat is located in close proximity to all your home essentials, which is an added benefit. Approved by Bruhat Bengaluru Mahanagara Palike, this property comes with freehold ownership rights. North facing, this 2 BHK flat covers a carpet area of 920sqft and a super area of 1000sqft. Built as per the Vaastu norms, this residential flat sited on the first floor encompasses 2 bedrooms, 2 western bathrooms, a balcony, living cum dining area, and a kitchen with utility space attached to it. Of the 2 western bathrooms, one is connected to the bedroom while the other is for common use. Overlooking the road is the balcony connected to the master bedroom. All the living areas in this flat are covered with fine quality vitrified flooring. FacilitiesCovered parking space will be available for placing your vehicles comfortably. This residential complex is well-supported with facilities like corporation water supply, bore well, lift, & 100% power backup including the security with CCTV surveillance will be available. LocalitySited in one of the prime locales, this residential complex is located close to all your home essentials. Public transport facilities like buses and autos lie within the vicinity, the metro station is within 100m while the railway station is found within 6-7km range. Well-known schools and the hospitals are located within 1km radius. Exclusive shopping malls, and the supermarkets are also available within 1km from this premise. For monetary support, you can access some of the trusted banks and ATMs within the close proximity.",https://www.magicbricks.com/propertyDetails/2-BHK-1000-Sq-ft-Multistorey-Apartment-FOR-Sale-Sarakki-Nagar-in-Bangalore&id=4d423537303835323733,7400000,74 Lac,Bangalore,"Sarakki Nagar, J P Nagar",,,2,2,2,1000 FTK ,1,Unfurnished,Rajesh R,,+91-97XXXXXXX77
3 BHK Flat  for Sale in   Basapura ,domcache_srp_56606175,"2 Bath,Unfurnished,1 floor,North facing Own this 3BHK flat with a super area of 1220 sqft which is up for sale in Basapura ,Bangalore. Being a part of Fortune Homes, the residents here enjoy a perfect address to live in peacefully.Property specificationsWorth investing, this flat is placed on the first floor of  a three storey building.  Semi-furnished, this abode is adorned with false ceiling throughout. Also, it is up to date with lights and fans in all the rooms. Premium vitrified flooring lends this flat an alluring and attractive look. Being constructed as per vaastu norms, the occupants will be ushered with immense positivity. North facing, this abode is filled with ample natural light and cool breeze all throughout the day.Precisely planned, this flat incorporates three bedrooms, living room, dining room, two bathrooms, one balcony and a modular kitchen. Of the two western style bathrooms, one is connected to the bedroom while the other is common. Geyser facility is provided in all the bathrooms ensuring hot water facility round the clock. Offering view of the other building, the balcony opens onto the hall. For your spiritual needs, there is wooden pooja cabinet. Designed in a modular way, the kitchen is outfitted with chimney, cabinets and hob. Plus, a pipe gas connection is available.  You can carry out your daily work like washing vessels in the utility area connected to the kitchen.This abode is furnished with wardrobes to keep all your belongings in a proper manner. Also, it is appointed with an AC providing an air conditioned ambiance to live in.FacilitiesOne covered parking, round the clock water supply, 100% power backup, guards, CCTV cameras, one lift, gymnasium, water storage, vaastu compliant, air conditioned, visitor parking, intercom facility and banquet hall are few bare facilities provided.LocalityWell located, this property is 3kms away from all major IT companies in Electronic City. Hosa Road Signal is located around 600 meters walking distance from this area. At a distance of 2km radius, you can spot Vibgyor. Spring Leaf and Kaveri within short distance of 2kms radius. Various modes of public transport and upcoming metro station are accessible within walking distance of 600 to 700 meter radius. Reputed banks and ATM centers are sited nearby. Supermarkets are at walking distance from this area. Within 5 to 7km radius, you can find several malls.",https://www.magicbricks.com/propertyDetails/3-BHK-1220-Sq-ft-Multistorey-Apartment-FOR-Sale-Basapura-in-Bangalore&id=4d423536363036313735,5700000,57 Lac,Bangalore,Basapura,,,3,2,3,1220 FTK ,1,Unfurnished,Rajesh THULASI,,+91-99XXXXXXX85
2 BHK Flat  for Sale in   Koramangala Block 4 ,domcache_srp_56948655,"2 Bath,Semi-Furnished,2 floor,East facing One of the best properties in the area, with built in park and amazing surrounding. with 4 balconies the house is always bright and beautiful, with a walkable distance to the main road places the house at the center of the city. With the best amenities in the surrounding it will be the heart property of city.",https://www.magicbricks.com/propertyDetails/2-BHK-1270-Sq-ft-Multistorey-Apartment-FOR-Sale-Koramangala-Block-4-in-Bangalore&id=4d423536393438363535,10000000,1 Cr,Bangalore,Koramangala Block 4,12.9379009,77.6290756,2,2,2,1270 FTK ,2,Semi-Furnished,S Kumar,,+91-94XXXXXXX57
"2 BHK Flat  for Sale in   Thubarahalli, Whitefield ",domcache_srp_57244433,"2 Bath,Semi-Furnished,1 floor,West facing its a very location property near to school and all",https://www.magicbricks.com/propertyDetails/2-BHK-1355-Sq-ft-Multistorey-Apartment-FOR-Sale-Thubarahalli-in-Bangalore&id=4d423537323434343333,7800000,78 Lac,Bangalore,"Thubarahalli, Whitefield",12.950781,77.716928,2,2,2,1355 FTK ,1,Semi-Furnished,Sidhss,,+91-95XXXXXXX10
"2 BHK Flat  for Sale in   Ashwini Layout, Ejipura ",domcache_srp_39853759,"2 Bath,Furnished,Ground floor,South - East facing 2 BHK, Builder Floor Apartment is available for Sale in Ashwini layout, Bangalore for 85.0 Lac(s)",https://www.magicbricks.com/propertyDetails/2-BHK-1175-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Ashwini-Layout-in-Bangalore-r1&id=4d423339383533373539,8500000,85 Lac,Bangalore,"Ashwini Layout, Ejipura",12.939471244812012,77.62889862060547,2,2,2,1175 FTK ,Ground,Furnished,Nithiananda Chatterjie,,+91-98XXXXXXX60
3 BHK Flat  for Sale in   Babusahib Palya ,domcache_srp_57414421,"2 Bath,Unfurnished,3 floor,East facing Multistorey luxury apartment available for sale. Right next to Vincent Palloti School. Prime location. Corner building, access to ring road in just 1.2 km, has amenities like gym and partyhall, door bell calling features and more  Please contact for more details.",https://www.magicbricks.com/propertyDetails/3-BHK-1047-Sq-ft-Multistorey-Apartment-FOR-Sale-Babusahib-Palya-in-Bangalore&id=4d423537343134343231,4700000,47 Lac,Bangalore,Babusahib Palya,13.025511741638184,77.64665985107422,3,2,3,1047 FTK ,3,Unfurnished,Ashish ,,+91-97XXXXXXX10
"2 BHK Flat  for Sale in   Electronics City Phase 1, Electronic City ",domcache_srp_47754209,"2 Bath,Unfurnished,2 floor,West facing Showcasing the skill of the engineers and the eye-catching designs crafted by the wonderful team of architects of Bangalore, this 2 BHK Flat is available for sale. Promising to offer a lavish way of life at every step of your life, GM Global Techies Town of Electronics City Phase 1, Bangalore never fails to surprise you.Property SpecificationsExclusively designed for comfort, this west-facing property of the super built-up area of 1150 sq ft is fully ventilated and bright all day long. To describe, this flat features 2 generously sized bedrooms of which one is a master bedroom. Installed with premium quality sanitary wares are a total of 2 western-style bathrooms of which one is attached to the master bedroom",https://www.magicbricks.com/propertyDetails/2-BHK-1150-Sq-ft-Multistorey-Apartment-FOR-Sale-Electronics-City-Phase-1-in-Bangalore&id=4d423437373534323039,6850000,68.5 Lac,Bangalore,"Electronics City Phase 1, Electronic City",12.8230853,77.660833,2,2,2,1150 FTK ,2,Unfurnished,Sayantan ,,+91-99XXXXXXX65
2 BHK Flat  for Sale in   Thanisandra Main Road ,domcache_srp_52964525,"2 Bath,Unfurnished,3 floor,East facing A brand-new Bruhat Bengaluru Mahanagara Palike approved 2BHK Flat awaits your attention. Drive your way to this freehold property available for sale in Pyramid Bilberry, one of the prestigious residential properties in Thanisandra Main Road, Bangalore. Hurry up!!Property SpecificationsSpanning across the super built-up area of 1144 Sq ft, this east-facing flat ideally positioned on the 3rd floor in a four-storey apartment is all day long ventilated with a fresh, cool breeze. Showcasing a well-designed floor plan with sun-kissed rooms, this flat comprises 2 bedrooms, 2 bathrooms with provision for geysers, a balcony, a living cum dining area, and a kitchen.Both the bathrooms available for this flat are installed with premium sanitary ware, where the attached bathroom is western and the Indian bathroom is available for common use. An unobstructed view of the society can be viewed from the balcony that is connected to the bedroom where you can create a beautiful garden.A granite platform and a stainless steel sink are installed for the kitchen where you can explore cooking skills. Adding on to the aesthetic appearance of this gorgeous flat is the shiny vitrified tiles flooring which makes every room appeal brighter and spacious.FacilitiesThe modern amenities and facilities at Pyramid Bilberry include a lift, pool, gym, clubhouse, play area, round the clock water supply, 100% power backup for the point of one light. Covered parking space for cars and 24x7 tight security with CCTV surveillance for your safety is also available.LocalityWithin the vicinity of this property are some of the famous malls, supermarkets, hospitals, reputed schools, banks, ATM centers, and the major means of road transport available.",https://www.magicbricks.com/propertyDetails/2-BHK-1144-Sq-ft-Multistorey-Apartment-FOR-Sale-Thanisandra-Main-Road-in-Bangalore&id=4d423532393634353235,4999989,50 Lac,Bangalore,Thanisandra Main Road,13.087165,77.625812,2,2,2,1144 FTK ,3,Unfurnished,Rajashekara Reddy P R,,+91-95XXXXXXX96
"3 BHK Flat  for Sale in   Electronic City Phase 2, Electronic City ",domcache_srp_56835901,"2 Bath,Semi-Furnished,4 floor,East facing Ready to move Luxury apartment for sale",https://www.magicbricks.com/propertyDetails/3-BHK-1307-Sq-ft-Multistorey-Apartment-FOR-Sale-Electronic-City-Phase-2-in-Bangalore&id=4d423536383335393031,6900000,69 Lac,Bangalore,"Electronic City Phase 2, Electronic City",12.858773,77.6985,3,2,3,1307 FTK ,4,Semi-Furnished,Sinu Jose,,+91-95XXXXXXX89
"2 BHK Flat  for Sale in   Gokula Extension, Mathikere, Outer Ring Road ",domcache_srp_57240899,"2 Bath,Unfurnished,2 floor,North facing Perched in one of the affluent residential locations on the Gokula Extension, Bangalore, this 2BHK apartment is up for sale. Offered at a reasonable selling price, this apartment with a 1030 sqft super area is worth investing in to live a comfortable life with your treasured family with all the civic facilities at a hassle-free distance.Property SpecificationsSmartly planned to offer a comfortable dwelling space, this apartment located in an ideal location with all the prime amenities close by makes it worthwhile. Freehold possession, north-facing and approval from the BBMP are notable features of this abode from the investment perspective. Placed on the 2nd floor of a 4-storey building, this 100% Vaastu compliant apartment bestows peace and harmony in your life. Bathed in ample natural light and fresh breeze, this condo is well-configured to have well-sized and semi-furnished rooms. Moving on, the flat features 2 bedrooms, 2 western bedrooms (1 attached & 1 common) with geysers, 2 balconies, living cum dining, study room and modular kitchen with chimney. Speaking of furnishing details, the flat has top quality wooden working and wardrobes in the bedrooms. Of the two balconies that overlook the road, one is linked to the hall and the other to a bedroom. The flooring of the complete residence is finished with vitrified tiles that are trendy and easy to maintain. Facilities The residents can enjoy amenities such as power backup, lift, rainwater harvesting, clubhouse, swimming pool, gymnasium, park, CCTVs, security, water storage, private terrace/garden, visitor parking, intercom facility, maintenance staff, waste disposal, laundry service, internet/wi-fi connectivity, RO water system, jogging & strolling track, outdoor tennis courts and more. Other amenities available for the comfort of the residents have covered parking, power backup for hall & kitchen, water supply via corporation & borewellLocality Situated near Venkateswara Temple Gokula Mathikere, this apartment is surrounded by different social infrastructural facilities. There is an international school within a radius of 1-1.5km and Ramya Hospital at a distance of around 3-4km.  The Mathikere market area is accessible with a radius of 1-5km, including various banking facilities and shopping zones in the vicinity. Commuting to other areas of the city is stress-free as various public transport are easily accessible from here whereas the Yeswanthpur railway station is accessible within 5-6km.",https://www.magicbricks.com/propertyDetails/2-BHK-1030-Sq-ft-Multistorey-Apartment-FOR-Sale-Gokula-Extension-in-Bangalore&id=4d423537323430383939,6900000,69 Lac,Bangalore,"Gokula Extension, Mathikere, Outer Ring Road",,,2,2,2,1030 FTK ,2,Unfurnished,Uma lakshmi,,+91-94XXXXXXX05
